SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Tue Dec 12 17:04:38 CET 2023
Benutzer: ANU
Dark-Spektrum vorhanden: Nein
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB2G45903
Integrationszeit (usec): 100000 (USB2G45903)
Spektren Durchschnitt berechnet: 1 (USB2G45903)
Boxcar Glättung: 5 (USB2G45903)
Dunkelstromkorrektur: Nein (USB2G45903)
Puls/Lampe aktiviert: Nein (USB2G45903)
Correct for Detector Non-linearity: Nein (USB2G45903)
Streulichtkorrektur: Nein (USB2G45903)
Anzahl Pixel in verarbeitetem Spektrum: 651
>>>>>Begin Processed Spectral Data<<<<<
655,00	141,42
656,00	141,65
657,00	141,74
658,00	141,59
659,00	141,02
660,00	140,48
661,00	139,98
662,00	139,61
663,00	139,38
664,00	139,60
665,00	139,74
666,00	139,58
667,00	139,07
668,00	138,95
669,00	139,00
670,00	139,46
671,00	140,94
672,00	140,81
673,00	141,27
674,00	141,42
675,00	141,55
676,00	141,01
677,00	141,30
678,00	141,42
679,00	141,31
680,00	141,26
681,00	140,97
682,00	140,05
683,00	140,06
684,00	139,71
685,00	140,24
686,00	140,07
687,00	140,03
688,00	139,69
689,00	139,92
690,00	140,01
691,00	140,37
692,00	140,47
693,00	140,36
694,00	140,76
695,00	141,38
696,00	141,01
697,00	141,02
698,00	141,21
699,00	141,27
700,00	140,87
701,00	140,99
702,00	141,24
703,00	141,32
704,00	141,29
705,00	140,71
706,00	140,19
707,00	139,90
708,00	140,11
709,00	140,18
710,00	140,35
711,00	140,68
712,00	140,63
713,00	140,16
714,00	139,74
715,00	139,89
716,00	140,55
717,00	140,71
718,00	141,10
719,00	140,97
720,00	140,95
721,00	141,11
722,00	141,02
723,00	140,69
724,00	140,58
725,00	140,60
726,00	140,47
727,00	140,04
728,00	140,00
729,00	139,88
730,00	139,78
731,00	139,97
732,00	139,87
733,00	139,65
734,00	139,90
735,00	140,32
736,00	140,29
737,00	140,23
738,00	140,57
739,00	140,57
740,00	140,09
741,00	140,31
742,00	139,94
743,00	139,34
744,00	139,80
745,00	140,10
746,00	139,98
747,00	139,95
748,00	140,30
749,00	140,10
750,00	140,47
751,00	140,95
752,00	140,72
753,00	141,33
754,00	142,12
755,00	142,70
756,00	142,55
757,00	142,77
758,00	143,05
759,00	142,87
760,00	142,71
761,00	142,34
762,00	142,31
763,00	142,51
764,00	142,10
765,00	141,84
766,00	141,15
767,00	140,99
768,00	140,56
769,00	140,78
770,00	140,93
771,00	141,06
772,00	141,00
773,00	141,25
774,00	141,06
775,00	141,12
776,00	140,85
777,00	140,48
778,00	140,82
779,00	140,82
780,00	141,18
781,00	141,53
782,00	141,53
783,00	141,90
784,00	142,04
785,00	142,61
786,00	142,77
787,00	143,05
