SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Tue Dec 12 17:01:55 CET 2023
Benutzer: ANU
Dark-Spektrum vorhanden: Nein
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB2G45903
Integrationszeit (usec): 100000 (USB2G45903)
Spektren Durchschnitt berechnet: 1 (USB2G45903)
Boxcar Glättung: 5 (USB2G45903)
Dunkelstromkorrektur: Nein (USB2G45903)
Puls/Lampe aktiviert: Nein (USB2G45903)
Correct for Detector Non-linearity: Nein (USB2G45903)
Streulichtkorrektur: Nein (USB2G45903)
Anzahl Pixel in verarbeitetem Spektrum: 651
>>>>>Begin Processed Spectral Data<<<<<
655,00	142,31
656,00	142,66
657,00	142,75
658,00	142,94
659,00	142,64
660,00	142,09
661,00	141,93
662,00	141,93
663,00	141,97
664,00	141,83
665,00	140,78
666,00	140,77
667,00	140,53
668,00	140,82
669,00	140,84
670,00	140,62
671,00	140,50
672,00	140,19
673,00	140,39
674,00	140,52
675,00	141,09
676,00	141,85
677,00	141,40
678,00	141,74
679,00	141,24
680,00	141,48
681,00	141,80
682,00	141,86
683,00	141,74
684,00	141,49
685,00	141,77
686,00	141,66
687,00	141,38
688,00	141,74
689,00	141,73
690,00	142,44
691,00	142,01
692,00	142,61
693,00	143,03
694,00	143,27
695,00	143,41
696,00	142,71
697,00	142,22
698,00	142,41
699,00	142,23
700,00	141,90
701,00	141,50
702,00	142,18
703,00	141,86
704,00	141,47
705,00	141,13
706,00	140,86
707,00	141,08
708,00	141,17
709,00	141,31
710,00	141,48
711,00	141,46
712,00	141,61
713,00	140,86
714,00	140,74
715,00	141,24
716,00	141,29
717,00	141,36
718,00	141,42
719,00	141,77
720,00	141,58
721,00	142,00
722,00	142,13
723,00	142,43
724,00	142,80
725,00	142,69
726,00	142,75
727,00	142,93
728,00	142,87
729,00	143,03
730,00	142,82
731,00	143,38
732,00	143,13
733,00	143,37
734,00	143,33
735,00	144,44
736,00	147,72
737,00	152,44
738,00	154,48
739,00	155,65
740,00	156,54
741,00	157,57
742,00	158,80
743,00	161,10
744,00	162,46
745,00	163,64
746,00	163,26
747,00	161,06
748,00	157,29
749,00	156,43
750,00	156,64
751,00	157,38
752,00	158,43
753,00	159,83
754,00	162,13
755,00	167,60
756,00	174,11
757,00	184,78
758,00	198,23
759,00	217,59
760,00	241,48
761,00	271,10
762,00	306,99
763,00	348,25
764,00	393,65
765,00	454,44
766,00	526,30
767,00	609,60
768,00	709,24
769,00	814,49
770,00	920,33
771,00	1037,44
772,00	1167,52
773,00	1307,45
774,00	1468,15
775,00	1639,72
776,00	1814,73
777,00	1962,24
778,00	2096,08
779,00	2233,20
780,00	2390,18
781,00	2526,77
782,00	2646,93
783,00	2767,35
784,00	2892,32
785,00	3009,31
786,00	3115,02
787,00	3215,13
788,00	3345,71
789,00	3472,46
790,00	3583,59
791,00	3667,20
792,00	3750,06
793,00	3815,95
794,00	3895,47
795,00	3952,11
796,00	3986,18
797,00	3996,70
798,00	3955,99
799,00	3879,51
800,00	3790,23
801,00	3675,14
802,00	3565,56
803,00	3473,31
804,00	3401,22
805,00	3270,93
806,00	3131,82
807,00	2987,11
808,00	2857,84
809,00	2731,93
810,00	2593,88
811,00	2473,07
812,00	2341,27
813,00	2198,10
814,00	2043,00
815,00	1875,54
816,00	1717,59
817,00	1569,67
818,00	1428,09
819,00	1276,43
820,00	1153,75
821,00	1053,79
822,00	949,37
823,00	869,43
824,00	787,82
825,00	710,36
826,00	640,59
827,00	581,15
828,00	520,41
829,00	459,51
830,00	410,09
831,00	362,74
832,00	323,59
833,00	288,81
834,00	257,62
835,00	232,92
836,00	211,87
837,00	193,15
838,00	180,24
839,00	169,62
840,00	162,30
841,00	157,13
842,00	154,03
843,00	151,90
844,00	151,27
845,00	152,07
846,00	153,04
847,00	155,46
848,00	157,85
849,00	159,62
850,00	161,41
851,00	162,84
852,00	164,28
853,00	164,91
854,00	165,31
855,00	164,44
856,00	163,41
857,00	162,31
858,00	160,90
859,00	159,05
860,00	157,35
861,00	155,04
862,00	153,69
863,00	151,98
864,00	150,82
865,00	149,83
866,00	149,06
867,00	148,03
868,00	147,30
869,00	146,41
870,00	145,23
871,00	144,73
872,00	144,11
873,00	143,56
874,00	143,00
875,00	143,38
876,00	143,12
877,00	143,53
878,00	143,29
879,00	142,77
880,00	142,87
881,00	143,47
882,00	143,77
883,00	143,90
884,00	143,48
885,00	143,96
886,00	143,12
887,00	142,55
888,00	141,83
889,00	141,92
890,00	141,95
891,00	141,58
892,00	141,55
893,00	141,39
894,00	141,94
895,00	142,26
896,00	141,61
897,00	141,15
898,00	141,28
899,00	141,10
900,00	141,31
901,00	141,64
902,00	141,61
903,00	140,98
904,00	141,05
905,00	140,83
906,00	140,74
907,00	140,68
908,00	141,15
909,00	141,31
910,00	141,14
911,00	140,81
912,00	140,19
913,00	140,79
914,00	141,45
915,00	141,30
916,00	141,32
917,00	141,72
918,00	142,24
919,00	142,23
920,00	142,22
921,00	142,37
922,00	142,49
923,00	142,76
924,00	142,08
925,00	141,99
926,00	142,27
927,00	142,01
928,00	141,94
929,00	141,73
930,00	141,66
931,00	141,45
932,00	141,71
933,00	141,63
934,00	141,78
935,00	142,02
936,00	141,91
937,00	141,68
938,00	142,01
939,00	141,51
940,00	141,24
941,00	141,11
942,00	140,97
943,00	140,92
944,00	140,98
945,00	141,05
946,00	141,15
947,00	141,74
948,00	141,62
949,00	141,47
950,00	141,81
951,00	142,10
952,00	142,24
953,00	142,23
954,00	141,93
955,00	142,25
956,00	142,12
957,00	141,71
958,00	141,29
959,00	141,49
960,00	140,99
961,00	140,72
962,00	140,54
963,00	140,78
964,00	141,18
965,00	141,47
966,00	141,45
967,00	141,44
968,00	142,57
969,00	142,18
970,00	141,77
971,00	142,09
972,00	142,33
973,00	142,43
974,00	142,14
975,00	141,86
976,00	141,46
977,00	140,85
978,00	140,91
979,00	139,95
980,00	140,40
981,00	140,54
982,00	140,42
983,00	140,38
984,00	140,47
985,00	140,41
986,00	140,33
987,00	140,76
988,00	140,96
989,00	140,75
990,00	141,11
991,00	141,01
992,00	140,88
993,00	140,97
994,00	140,58
995,00	140,13
996,00	142,29
997,00	137,91
998,00	140,00
999,00	138,05
1000,00	137,44
>>>>>End Processed Spectral Data<<<<<
